id,repo,base_commit,query_source,query_text,proposed_no_gold_reason,source_url,resolution_comments,rerun_status,linked_commits,why_no_local_fix,evidence_snippets,source_sample_id,source_repo,source_task_type,pairing_profile,verdict,notes,has_local_gold_files,evidence_summary
abstention_candidate__organic_issue__febc32f4e9dcc0c7cf0422a0,pypa/pip,d05d3c1e97a69cdaf65c787180325fd86dc4f5f8,issue,"Issue title: pip brings harcoded python 3.8 path (doesn't run with any newer python version)
Issue body excerpt: ### Description

Currently, we're on  python 3.9.7. If you check the install options in the official python installer, it already comes with pip.

The problem is you can't run pip on any fresh install of Python 3.9.x, you'll get the error: 

`Fatal error in launcher: Unable to create process using '""c:\program files\python38\python.exe""  ""C:\Program Files\Python38\Scripts\pip.exe"" --version': The system cannot find the file specified.
`

As it turns out, the internet (e.g StackOverflow)  is now laden with complaints about this issue. Many people assume it's related to PATH/environment varibles misconfiguration, but it has nothing to do with it.

I was convinced it was some issue with pip itself, because it was looking for the Python 3.8, something I never installed on my PC, as well as it was looking into the path where pip itself was installed.

As it turns out, I opened the pip.exe binary found under  `C:\Program Files\Python38\` in a hex editor, found the aforementioned path there and changed it to my actual Python 3.9 path and now it works as it should.

### Expected behavior

pip should read Python's path from my enviroment variables, rather than bringing a hardcoded Python 3.8 path (which btw isn't even the default Python 3.8 install path)

### pip version

21.2.4

### Python version

3.9.7

### OS

Windows 10 x64 2004

### How to Reproduce

1. Download Python 3.9.x from https://www.python.org/
2. Install Python 3.9.7
3. Open cmd/powershell and try invoking the command `pip`

### Output

```sh-session
Fatal error in launcher: Unable to create process using '""c:\program files\python38\python.exe""  ""C:\Program Files\Python38\Scripts\pip.exe"" --version': The system cannot find the file specified.
```


### Code of Conduct

- [X] I agree to follow the [PSF Code of Con
...[truncated]",external_service,https://github.com/pypa/pip/issues/10442,"[""You've not given the command you're using to reproduce this bug.\n\nWhat's probably happening is the `pip` on the PATH is in Python 3.8 folder and correctly trying to install in to Python 3.8, where as the `python` on the path is in the Python 3.9 folder. This bad environment setup is pretty common on Windows.\n\nYou should invoke pip like this:\n\n    python -m pip\n\nOr if you have the python launcher installed:\n\n    py -m pip\n\nOr using the python launcher to specify a specific version of Python:\n\n    py -3.9 -m pip\n\nThen run the usual pip arguments afterwards, e.g. `python -m pip install requests`""]",,[],Maintainer resolution evidence classifies the issue as no repository-local fix; automatic checks found no issue closing commit event.,"[""Maintainer comment by notatallshaw classified as external_service."", ""You've not given the command you're using to reproduce this bug.\n\nWhat's probably happening is the `pip` on the PATH is in Python 3.8 folder and correctly trying to install in to Python 3.8, where as the `python` on the path is in the Python 3.9 folder. This bad environment setup is pretty common on Windows.\n\nYou should invoke pip like this:\n\n    python -m pip\n\nOr if you have the python launcher installed:\n\n    py -m pip\n\nOr using the python launcher to specify a specific version of Python:\n\n    py -3.9 -m pip\n\nThen run the usual pip arguments afterwards, e.g. `python -m pip install requests`""]",,,,,valid_no_gold,Maintainer identifies a Windows PATH/environment mismatch and recommends python -m pip/py -m pip; no pip code context is needed.,,
abstention_candidate__organic_issue__220bd470eb777547fe74e521,pytest-dev/pytest,43d1398fc7f6af7f140afcadf9cccf569dd66ac2,issue,"Issue title: Running each doctest's example as individual test
Issue body excerpt: I would like to run (and count) each individual example from a `doctest` as an individual test. Now all examples in a single `doctest` fragment are counted as a single test.

Example:
```python
# doctests_individual.py
def foo():
    """"""
    >>> 1+1
    2

    >>> 2+2
    4

    >>> 3+3
    6
    """"""
    pass


def bar():
    """"""
    >>> 4+4
    8

    >>> 5+5
    10

    >>> 6+6
    12
    """"""
    pass
```

```
$ pytest --doctest-modules
============================================ test session starts =============================================
platform linux -- Python 3.8.3, pytest-5.4.3, py-1.8.1, pluggy-0.13.1
rootdir: /home/myuser/example
plugins: pylint-0.17.0, flake8-1.0.6
collected 2 items                                                                                            

doctests_individual.py ..                                                                              [100%]

============================================= 2 passed in 0.11s ==============================================
```

When I make some examples fail in each `doctest` fragment I have no information about passing tests - the message is ""2 failed"", but in fact 3 tests (examples) failed and 3 passed.

```python
def foo():
    """"""
    >>> 1+1
    20  # this will fail

    >>> 2+2
    400  # this will fail

    >>> 3+3
    6
    """"""
    pass


def bar():
    """"""
    >>> 4+4
    8

    >>> 5+5
    100  # this will fail

    >>> 6+6
    12
    """"""
    pass
```
```
$ pytest --doctest-modules --doctest-continue-on-failure
=========================================================== test session starts ============================================================
platform linux -- Python 3.8.3, pytest-5.4.3, py-1.8.1, pluggy-0.13.1
rootdir: /home/myuser/example
plugins: pylint-0.17.0, fla
...[truncated]",upstream_dependency,https://github.com/pytest-dev/pytest/issues/7339,"[""closing as should be a upstream issue""]",,[],Maintainer resolution evidence classifies the issue as no repository-local fix; automatic checks found no issue closing commit event.,"[""Maintainer comment by RonnyPfannschmidt classified as upstream_dependency."", ""closing as should be a upstream issue""]",,,,,valid_no_gold,Maintainer closes the doctest granularity request as an upstream doctest issue rather than pytest-local work.,,
abstention_candidate__organic_issue__093e328d39eeef5b83b2e0a9,pytest-dev/pytest,a1208f56319470c2ce37d0a0aa694e4423bed314,issue,"Issue title: Warnings during generating of allure report - RemovedInPytest4Warning
Issue body excerpt: I updated my pytest to the latest version and started getting an errors during allure report generation.
However  as I can see, you fully support it with the latest version. 

pip list: 
package               Version
--------------------- ---------
atomicwrites          1.2.1
attrs                 18.2.0
certifi               2018.8.24
chardet               3.0.4
colorama              0.3.9
enum34                1.1.6
idna                  2.7
lxml                  4.2.5
more-itertools        4.3.0
namedlist             1.7
pip                   10.0.1
pluggy                0.7.1
py                    1.6.0
pytest                3.8.2
pytest-allure-adaptor 1.7.10
requests              2.19.1
setuptools            39.1.0
six                   1.11.0
urllib3               1.23

OS: Windows 10 Enterprise x64

Warning example:
============================== warnings summary ===============================
C:\Virtual Env\cprw-api-tests\lib\site-packages\allure\utils.py:92: RemovedInPytest4Warning: MarkInfo objects are deprecated as they contain merged marks which are hard to deal with correctly.
Please use node.get_closest_marker(name) or node.iter_markers(name).
Docs: https://docs.pytest.org/en/latest/mark.html#updating-code
  label_name = label_marker.name.split('.', 1)[-1]
C:\Virtual Env\cprw-api-tests\lib\site-packages\allure\utils.py:93: RemovedInPytest4Warning: MarkInfo objects are deprecated as they contain merged marks which are hard to deal with correctly.
Please use node.get_closest_marker(name) or node.iter_markers(name).
Docs: https://docs.pytest.org/en/latest/mark.html#updating-code
  for label_value in label_marker.args or ():
C:\Virtual Env\cprw-api-tests\lib\site-packages\allure\utils.py:92: RemovedInPytest4Warning: MarkInfo objects are deprecated as they con
...[truncated]",upstream_dependency,https://github.com/pytest-dev/pytest/issues/4080,"[""https://github.com/allure-framework/allure-python/blob/master/allure-pytest/src/utils.py#L21 - upstream issue""]",,[],Maintainer resolution evidence classifies the issue as no repository-local fix; automatic checks found no issue closing commit event.,"[""Maintainer comment by RonnyPfannschmidt classified as upstream_dependency."", ""https://github.com/allure-framework/allure-python/blob/master/allure-pytest/src/utils.py#L21 - upstream issue""]",,,,,valid_no_gold,Maintainer points to the third-party allure-pytest adapter using deprecated pytest internals; no pytest fix is indicated.,,
abstention_candidate__organic_issue__af888e219196eecfb62daeaa,pytest-dev/pytest,5989efe3efec31a9d14f550d89903b6311dfc828,issue,"Issue title: Failed to load plugins when create a virtualenv with --system-site-packages
Issue body excerpt: <!--
Thanks for submitting an issue!

Quick check-list while reporting bugs:
-->

- [x] a detailed description of the bug or problem you are having
- [ ] output of `pip list` from the virtual environment you are using
- [x] pytest and operating system versions
- [x] minimal example if possible

When a virtual environment is created with --system-site-packages, pytest fails to load plugins.

minimal reproducible steps:
```bash
virtualenv .venv --system-site-packages
source .venv/bin/activate
pip install pytest pytest-benchmark
pytest --fixtures | grep benchmark || echo $?
created virtual environment CPython3.10.12.final.0-64 in 1918ms
  creator CPython3Posix(dest=/home/fengli/test/.venv, clear=False, no_vcs_ignore=False, global=True)
  seeder FromAppData(download=False, pip=bundle, setuptools=bundle, via=copy, app_data_dir=/home/fengli/.local/share/virtualenv)
    added seed packages: pip==25.1.1, setuptools==80.9.0
  activators BashActivator,CShellActivator,FishActivator,NushellActivator,PowerShellActivator,PythonActivator
Looking in indexes: https://nexus.infra.agibot.com/repository/pypi-proxy/simple, https://nexus.infra.agibot.com/repository/pypi/simple
Requirement already satisfied: pytest in /home/fengli/.local/lib/python3.10/site-packages (8.1.1)
Collecting pytest-benchmark
  Downloading https://nexus.infra.agibot.com/repository/pypi-proxy/packages/pytest-benchmark/5.1.0/pytest_benchmark-5.1.0-py3-none-any.whl (44 kB)
Requirement already satisfied: iniconfig in /usr/local/lib/python3.10/dist-packages (from pytest) (2.0.0)
Requirement already satisfied: packaging in /usr/local/lib/python3.10/dist-packages (from pytest) (23.2)
Requirement already satisfied: pluggy<2.0,>=1.4 in /usr/local/lib/python3.10/dist-packages (from pytest) (1.5.0)
Requirement already satisfied
...[truncated]",upstream_dependency,https://github.com/pytest-dev/pytest/issues/13637,"[""Reproduced:\n\n```\n$ pytest --version --version       \nThis is pytest version 8.4.1, imported from /usr/lib/python3.13/site-packages/pytest/__init__.py\nregistered third-party plugins:\n  pytest-asyncio-0.26.0 at /usr/lib/python3.13/site-packages/pytest_asyncio/plugin.py\n  anyio-4.10.0 at /usr/lib/python3.13/site-packages/anyio/pytest_plugin.py\n  pytest-cov-6.1.1 at /usr/lib/python3.13/site-packages/pytest_cov/plugin.py\n```\n\nthough when running with `python -m pytest`, it works fine:\n\n```\n$ python -m pytest --version --version\nThis is pytest version 8.4.1, imported from /usr/lib/python3.13/site-packages/pytest/__init__.py\nregistered third-party plugins:\n  pytest-benchmark-5.1.0 at /home/florian/tmp/13637/.venv/lib/python3.13/site-packages/pytest_benchmark/plugin.py\n  pytest-asyncio-0.26.0 at /usr/lib/python3.13/site-packages/pytest_asyncio/plugin.py\n  anyio-4.10.0 at /usr/lib/python3.13/site-packages/anyio/pytest_plugin.py\n  pytest-cov-6.1.1 at /usr/lib/python3.13/site-packages/pytest_cov/\n...[truncated]""]",,[],Maintainer resolution evidence classifies the issue as no repository-local fix; automatic checks found no issue closing commit event.,"[""Maintainer comment by The-Compiler classified as upstream_dependency."", ""Reproduced:\n\n```\n$ pytest --version --version       \nThis is pytest version 8.4.1, imported from /usr/lib/python3.13/site-packages/pytest/__init__.py\nregistered third-party plugins:\n  pytest-asyncio-0.26.0 at /usr/lib/python3.13/site-packages/pytest_asyncio/plugin.py\n  anyio-4.10.0 at /usr/lib/python3.13/site-packages/anyio/pytest_plugin.py\n  pytest-cov-6.1.1 at /usr/lib/python3.13/site-packages/pytest_cov/plugin.py\n```\n\nthough when running with `python -m pytest`, it works fine:\n\n```\n$ python -m pytest --version --version\nThis is pytest version 8.4.1, imported from /usr/lib/python3.13/site-packages/pytest/__init__.py\nregistered third-party plugins:\n  pytest-benchmark-5.1.0 at /home/florian/tmp/13637/.venv/lib/python3.13/site-packages/pytest_benchmark/plugin.py\n  pytest-asyncio-0.26.0 at /usr/lib/python3.13/site-packages/pytest_asyncio/plugin.py\n  anyio-4.10.0 at /usr/lib/python3.13/site-packages/anyio/pytest_plugin.py\n  pytest-cov-6.1.1 at /usr/lib/python3.13/site-packages/pytest_cov/\n...[truncated]""]",,,,,valid_no_gold,Maintainers explain system-site-packages/entrypoint environment behavior and the reporter closes as not a bug.,,
abstention_candidate__organic_issue__ae9203cea6992eb83c0babb8,pytest-dev/pytest,f5a9aa0b8409eb70e73ffcca5bd055ad3816c690,issue,"Issue title: pytest fail for interanl package py
Issue body excerpt: I installed pytest via `pip install pytest` and with the following simple test:

```
def test_sf_bayer_training(tmpdir):
    print(tmpdir)
    _config = TestingTrainerConfigInstance()
    _config.name = 'test_sf_bayer_training'
    _config.output_path = tmpdir / _config.name
    _curr_p = os.getcwd()
    _config.model_config_path = f'.models/sf.yaml'
    print(_config)
    return
```
I recieve the following error:
```
  File ""/home/davids/venvs/vai/lib/python3.10/site-packages/_pytest/_io/terminalwriter.py"", line 10, in <module>
    from _pytest.compat import final
  File ""/home/davids/venvs/vai/lib/python3.10/site-packages/_pytest/compat.py"", line 44, in <module>
    LEGACY_PATH = py.path. local
AttributeError: module 'py' has no attribute 'path'

Process finished with exit code 1

```

When I check locally:

```
(vai) ➜  ~ ipython
Python 3.10.6 (main, May 29 2023, 11:10:38) [GCC 11.3.0]
Type 'copyright', 'credits' or 'license' for more information
IPython 8.8.0 -- An enhanced Interactive Python. Type '?' for help.

In [1]: import py

In [2]: py.path. local
Out[2]: py._path.local.LocalPath

```

How can I solve the issue with pytest so it can run?

Edit:
My pytest package:

```
py==1.11.0
pytest==7.4.0
```",upstream_dependency,https://github.com/pytest-dev/pytest/issues/11176,"[""You will need to rename your internal package; the name `py` was taken by a third-party package [way back in 2004](https://docs.pytest.org/en/stable/history.html).""]",,[],Maintainer resolution evidence classifies the issue as no repository-local fix; automatic checks found no issue closing commit event.,"[""Maintainer comment by Zac-HD classified as upstream_dependency."", ""You will need to rename your internal package; the name `py` was taken by a third-party package [way back in 2004](https://docs.pytest.org/en/stable/history.html).""]",,,,,valid_no_gold,Maintainer identifies the user/internal package named py shadowing the established third-party py package.,,
abstention_candidate__organic_issue__3b6592befbfa43ba7138f4c9,pytest-dev/pytest,2b5adc88a7a83e03bd680d090314ade92602ff8c,issue,"Issue title: singledispatch decorator for test functions
Issue body excerpt: Hi,

This is a suggestion about a functionality that would be nice to have in pytest. In Python 3, we can overload functions by using the `functools.singledispatch` decorator. It would be nice if something along the lines of 


```python
@pytest.mark.parametrize('x', (1, [2, 3, 4]))
@functools.singledispatch
def test_foo(x):

    raise NotImplementedError

@test_foo.register(int)
def _(x):
    assert isinstance(x, int)
@test_foo.register(list)
def _(x):
    assert isinstance(x, list)
```

I don't know if this is possible given the way fixtures work but it would simplify and make the testing code more maintainable. Currently this attempt fails with: 

```python
Traceback (most recent call last):
  File ""/home/alex/anaconda3/envs/alibi/lib/python3.7/functools.py"", line 837, in wrapper
    raise TypeError(f'{funcname} requires at least '
TypeError: test_foo requires at least 1 positional argument
```

This suggests that the fixtures aren't treated in the same as positional arguments and that to `functools` the test function appears not to have any arguments.",upstream_dependency,https://github.com/pytest-dev/pytest/issues/6738,"[""Along with \\@asottile's objections, this sounds like a maintainence nightmare to me.  Fixtures are *already* complicated enough to cause a lot of problems (and ~20% of our open issues), and this would add another dimension of cases that everything would need to deal with (parametrize, fixtures, first- and third-party plugins, etc).\n\nSo IMO \""call a function which uses `singledispatch`\"" resolves the issue.""]",,[],Maintainer resolution evidence classifies the issue as no repository-local fix; automatic checks found no issue closing commit event.,"[""Maintainer comment by Zac-HD classified as upstream_dependency."", ""Along with \\@asottile's objections, this sounds like a maintainence nightmare to me.  Fixtures are *already* complicated enough to cause a lot of problems (and ~20% of our open issues), and this would add another dimension of cases that everything would need to deal with (parametrize, fixtures, first- and third-party plugins, etc).\n\nSo IMO \""call a function which uses `singledispatch`\"" resolves the issue.""]",,,,,valid_no_gold,Maintainer rejects singledispatch test support as a maintenance/design issue and recommends calling a singledispatch function instead.,,
abstention_candidate__organic_issue__4f6de239bec044a00bdd8887,pytest-dev/pytest,4265ab3a41206c5ad40cf711910cf7e8d5286cff,issue,"Issue title: Selectively enable subset of plugins
Issue body excerpt: Currently, it is possible to disable a plugin by using ``-p no:plugin``. There is however one feature that is missing for us, which is kind of the opposite. I want to disable **all** plugins but few selected.  

E.g. if I'll run ``pytest -p only:plugin1 -p only:plugin2``, the pytest should disable all the plugins except ``plugin1`` and ``plugin2``.  

Our use case is that we have few hosts behind a firewall which makes modules installation very hard. To circumvent it, we have a common directory with pytest and some plugins. In some cases, we want to disable some of them, but since they can be added any time it would be useful to select only the plugins we need and ignore everything else.",external_service,https://github.com/pytest-dev/pytest/issues/5781,"[""but you can also disable internal plugins, where to draw the line?\n\neither way I don't think this is a good idea to implement -- just make another environment without the plugins installed imo""]",,[],Maintainer resolution evidence classifies the issue as no repository-local fix; automatic checks found no issue closing commit event.,"[""Maintainer comment by asottile classified as external_service."", ""but you can also disable internal plugins, where to draw the line?\n\neither way I don't think this is a good idea to implement -- just make another environment without the plugins installed imo""]",,,,,valid_no_gold,Maintainer rejects an allow-only plugin feature and recommends using an environment without unwanted plugins; no pytest repo fix.,,
abstention_candidate__organic_issue__5013784e701897f60233c4dc,pytest-dev/pytest,978b315861c553618fd7ec813e21f3e3916f0d09,issue,"Issue title: Advice request: monkeypatch vs mock.patch
Issue body excerpt: I'm working on a codebase where tests use a mixture of `mock.patch` and pytest's `monkeypatch`, seemingly based on authors' personal preferences.

The official docs for the latter, https://docs.pytest.org/en/latest/monkeypatch.html, refer to a blog post that's nearing its 10th anniversary; meanwhile the earlier made it into Python proper.

I wonder if there's official advice, like ""use X"", or perhaps ""if you need feature Y, use Z"" to choose between the two.",external_service,https://github.com/pytest-dev/pytest/issues/4576,"[""I'm not @RonnyPfannschmidt but here is my opinion on why `mock.patch`/`monkeypatch` is *usually* better avoided.\n\nMonkeypatching, by definition, breaks the abstraction barrier. Some code reaches into some other code and changes it bowls. The code calls `some_function()`, but what actually runs is `patched_in_function()`. The trouble with relying on internal details is that it is brittle. If the code is refactored to call `some_other_function()` instead, the test breaks, even if the behavior is exactly the same.\n\nA better alternative is to \""formalize\"" the relationship between the test and the code. The conventional way to do it is give the test explicit control over the particular thing it wants to patch, usually using dependency injection.\n\nFor an example I'll use the [post](https://engineeringblog.yelp.com/2015/02/assert_called_once-threat-or-menace.html) linked by @asottile. In it, they have this code\n\n```py\ndef restart_server(server):\n    ...\n\ndef restart_servers_in_datacenter(serve\n...[truncated]""]",,[],Maintainer resolution evidence classifies the issue as no repository-local fix; automatic checks found no issue closing commit event.,"[""Maintainer comment by bluetech classified as external_service."", ""I'm not @RonnyPfannschmidt but here is my opinion on why `mock.patch`/`monkeypatch` is *usually* better avoided.\n\nMonkeypatching, by definition, breaks the abstraction barrier. Some code reaches into some other code and changes it bowls. The code calls `some_function()`, but what actually runs is `patched_in_function()`. The trouble with relying on internal details is that it is brittle. If the code is refactored to call `some_other_function()` instead, the test breaks, even if the behavior is exactly the same.\n\nA better alternative is to \""formalize\"" the relationship between the test and the code. The conventional way to do it is give the test explicit control over the particular thing it wants to patch, usually using dependency injection.\n\nFor an example I'll use the [post](https://engineeringblog.yelp.com/2015/02/assert_called_once-threat-or-menace.html) linked by @asottile. In it, they have this code\n\n```py\ndef restart_server(server):\n    ...\n\ndef restart_servers_in_datacenter(serve\n...[truncated]""]",,,,,valid_no_gold,"This is an advice/support discussion about monkeypatch versus mock.patch with maintainer guidance, not a needed pytest-local change.",,
abstention_candidate__organic_issue__632950dac01d29093208378f,pytest-dev/pytest,09d163aa3a1f01701fe2e3f073a89d49b9d0cce2,issue,"Issue title: mock.patch with py2 and p3
Issue body excerpt: Thanks for submitting an issue!

Here's a quick checklist in what to include:
- [x] Include a detailed description of the bug or suggestion
   Im wondering if there is a bug in pytest. I get a exception when i try to rename input or raw input     depending on the python version. 
- [x] `pip list` of the virtual environment you are using
  py3

```
aiohttp (0.21.5)
apipkg (1.4)
chardet (2.3.0)
colorama (0.3.7)
coverage (4.1)
curio (0.1)
enum-compat (0.0.2)
execnet (1.4.1)
mock (2.0.0)
pbr (1.10.0)
pip (8.1.2)
py (1.4.31)
pytest (2.9.2)
pytest-cov (2.2.1)
pytest-mock (1.1)
pytest-xdist (1.14)
requests (2.9.1)
setuptools (18.2)
six (1.10.0)
tqdm (3.8.0)
workerpool (0.9.4)

```

py2 list

```
addict (0.4.0)
addicted (0.0.5)
alabaster (0.7.7)
apipkg (1.4)
arrow (0.7.0)
Babel (2.2.0)
backports-abc (0.4)
backports.ssl-match-hostname (3.5.0.1)
beautifulsoup4 (4.4.1)
blitzdb (0.2.12)
bottle (0.12.9)
CacheControl (0.11.6)
certifi (2016.2.28)
cffi (1.6.0)
Cheetah (2.4.4)
colorama (0.3.7)
colorconsole (0.7.2)
CProfileV (1.0.7)
cryptography (1.3.2)
decorator (4.0.6)
doc2md (0.1.0)
docopt (0.6.2)
docutils (0.12)
dpath (1.4.0)
ecdsa (0.13)
enum-compat (0.0.2)
enum34 (1.1.6)
execnet (1.4.1)
FormEncode (1.3.0)
funcsigs (1.0.2)
functools32 (3.2.3.post2)
future (0.15.2)
futures (3.0.3)
Glances (2.5.1)
html5lib (0.9999999)
idna (2.1)
imdbpie (4.0.2)
IMDbPY (5.0)
ipaddress (1.0.16)
ipykernel (4.3.1)
ipython (4.1.2)
ipython-genutils (0.1.0)
ipywidgets (4.1.1)
iso8601 (0.1.11)
Jinja2 (2.8)
jsonpath-rw (1.4.0)
jsonrpclib-pelix (0.2.6)
jsonschema (2.5.1)
jupyter (1.0.0)
jupyter-client (4.2.1)
jupyter-console (4.1.1)
jupyter-core (4.1.0)
lifter (0.2.1)
line-profiler (1.0)
lockfile (0.12.2)
lxml (3.5.0)
m3u8 (0.2.8)
Markdown (2.6.5)
MarkupSafe (0.23)
mistune (0.7.2)
mock (2.0.0)
nbconvert (4.1.0)
...[truncated]",upstream_dependency,https://github.com/pytest-dev/pytest/issues/1598,"[""Thanks for reporting.\n\nI assume if you pass `-s` (`--capture=no`) then the test works, is that right? Currently there's no way to disable capture for a test (there's been some discussion in #167 though).\n\nEither way I think mocking builtins like `open` and `input` are a bad idea in general, as third-party libraries (like pytest) depend on them to work.""]",,[],Maintainer resolution evidence classifies the issue as no repository-local fix; automatic checks found no issue closing commit event.,"[""Maintainer comment by nicoddemus classified as upstream_dependency."", ""Thanks for reporting.\n\nI assume if you pass `-s` (`--capture=no`) then the test works, is that right? Currently there's no way to disable capture for a test (there's been some discussion in #167 though).\n\nEither way I think mocking builtins like `open` and `input` are a bad idea in general, as third-party libraries (like pytest) depend on them to work.""]",,,,,valid_no_gold,Maintainer advises that mocking builtins used by pytest is a bad pattern and notes capture limitations; no local fix is indicated.,,
abstention_candidate__organic_issue__4aabc3140ee1bde77bf7ee0a,scrapy/scrapy,f6ed5edc31e7cc66225c0860e1534a6230511954,issue,"Issue title: Download delay and concurrent request per IP not respected, potentially due to custom download middleware
Issue body excerpt: Hi, I have a `settings.py` as below

```
DOWNLOADER_MIDDLEWARES = {
    'linked.middlewares.seleniumdownload.MySeleniumDownloadMiddleware': 100,
}

LOG_LEVEL = 'DEBUG'

# Introduce an artifical delay to make use of parallelism. to speed up the
# crawl.
DOWNLOAD_DELAY = 10

CONCURRENT_REQUESTS_PER_IP = 1
```

And below is my custom download middleware

```
class MySeleniumDownloadMiddleware:
    """"""Scrapy middleware handling the requests using selenium""""""

    def __init__(self, driver):
        self.driver = driver
        self.cookies = self.driver.get_cookies()

    @classmethod
    def from_crawler(cls, crawler):
        """"""Initialize the middleware with the crawler settings""""""

        driver = init_chromium(crawler.settings.get('SELENIUM_HOSTNAME'))
        login(driver, crawler.settings.get('MY_CREDENTIAL'))

        middleware = cls(driver=driver)

        crawler.signals.connect(middleware.spider_closed, signals.spider_closed)

        return middleware


    def process_request(self, request, spider):
        """"""Process a request using the selenium driver if applicable""""""

        try:
            self.driver.get(request.url)
        except WebDriverException:
            self.driver = init_chromium(spider.settings.get('SELENIUM_HOSTNAME'))
            recover_cookie_to_driver(self.driver, self.cookies)
            self.driver.get(request.url)

        body = str.encode(self.driver.page_source)

        # Expose the driver via the ""meta"" attribute
        request.meta.update({'driver': self.driver})

        return HtmlResponse(
            self.driver.current_url,
            body=body,
            encoding='utf-8',
            request=request
        )


    def spider_closed(self):
        """"""Shutdown the driver when spider is closed""""""
        try:
...[truncated]",user_error,https://github.com/scrapy/scrapy/issues/4591,"[""I think you would have to make your middleware play with `slots`. See https://stackoverflow.com/questions/55860181/how-download-slot-works-within-scrapy.\n\nIn any case, this is not a bug in Scrapy. Please, use [StackOverflow](https://stackoverflow.com/tags/scrapy) to ask this type of questions. See [Getting Help](https://docs.scrapy.org/en/latest/#getting-help).""]",,[],Maintainer resolution evidence classifies the issue as no repository-local fix; automatic checks found no issue closing commit event.,"[""Maintainer comment by Gallaecio classified as user_error."", ""I think you would have to make your middleware play with `slots`. See https://stackoverflow.com/questions/55860181/how-download-slot-works-within-scrapy.\n\nIn any case, this is not a bug in Scrapy. Please, use [StackOverflow](https://stackoverflow.com/tags/scrapy) to ask this type of questions. See [Getting Help](https://docs.scrapy.org/en/latest/#getting-help).""]",,,,,valid_no_gold,Maintainer explains the custom Selenium middleware must use slots and redirects support to StackOverflow; no Scrapy bug/fix.,,
abstention_candidate__organic_issue__404255f60c06a89b93f0d78f,vitejs/vite,bb85bd751e4568c707612b708deaba67f8af4ca3,issue,"Issue title: SECURE CONTEXT (https://...) (wss://....) websocket connection failed
Issue body excerpt: ### Describe the bug

what I'm doing...
NodeJS version: v22.21.0 -- recently updated and it broke the https://... websocket connection
run command 
```vscode terminal
npm run dev
```
I'm using vite.config.js like:
```vite.config.js
import glsl from 'vite-plugin-glsl';
import { defineConfig } from 'vite';
import { readFileSync } from 'fs';

export default defineConfig({
  plugins: [ glsl() ],
  server: {
      https: {
          key: readFileSync('C:\\""pathToServerKey""\\server.key'),
          cert: readFileSync('C:\\""pathToServerCertificate""\\server.crt')
      }
  }
});
```
What I expect: local project to open in secure context in chrome browser.
What I'm getting:
IN VSCODE TERMINAL: 
node:_http_server:1076
                  !!server.shouldUpgradeCallback(req);
                           ^

TypeError: server.shouldUpgradeCallback is not a function
    at parserOnIncoming (node:_http_server:1076:28)
    at HTTPParser.parserOnHeadersComplete (node:_http_common:122:17)

Node.js v22.21.0
IN CHROME CONSOLE: 
NAME                              | STATUS  | TYPE          | INITIATOR| SIZE    | TIME
?token=oV7GSrMGw1kt | Finished | websocket | client:755 | 0.0 kB | Pending

### Reproduction

https://localhost:5173/

### Steps to reproduce

_No response_

### System Info

```shell
System:
    OS: Windows 11 10.0.26200
    CPU: (24) x64 12th Gen Intel(R) Core(TM) i9-12900K
    Memory: 21.19 GB / 31.70 GB
  Binaries:
    Node: 22.21.0 - C:\Program Files\nodejs\node.EXE
    Yarn: 1.22.22 - C:\Program Files\nodejs\yarn.CMD
    npm: 11.6.2 - C:\Program Files\nodejs\npm.CMD
    pnpm: 10.19.0 - C:\Program Files\nodejs\pnpm.CMD
  Browsers:
    Chrome: 141.0.7390.123
    Edge: Chromium (140.0.3485.54)
    Firefox: 144.0 - C:\Program Files\Mozilla Firefox\firefox.exe
    Internet Explorer:
...[truncated]",upstream_dependency,https://github.com/vitejs/vite/issues/21000,"[""It's an upstream issue: https://github.com/nodejs/node/issues/60336""]",,[],Maintainer resolution evidence classifies the issue as no repository-local fix; automatic checks found no issue closing commit event.,"[""Maintainer comment by bluwy classified as upstream_dependency."", ""It's an upstream issue: https://github.com/nodejs/node/issues/60336""]",,,,,valid_no_gold,Maintainer identifies the websocket failure as an upstream Node.js issue; no Vite local fix is indicated.,,
